"","FR.1","FR.2","FR.3","AC.2","AC.3","CT.1","CT.2","CT.3","AR.1","AR.2","AR.3","LAR.1","LAR.2","LAR.3","DHA.1","DHA.2","DHA.3","DR.1","DR.2","DR.3","EFA.1","EFA.2","EFA.3","HF.1","HF.2","HF.3"
"1423315_at",6.62812918539504,6.92241414789985,6.71431784006215,6.05375533832401,6.31478688698463,6.59953025847877,5.83443143901526,6.16430120374701,5.78734869387305,6.23872528102718,6.46728110639825,6.45889996508116,6.72076289666308,6.41580152122275,5.80387310921235,6.00863527184248,6.43584465910707,6.04249181406603,6.4169931433629,6.03526328189589,7.02753552268485,6.96668291023087,6.39672942313503,6.0477282495048,5.69358344838524,6.31796523437667
"1426218_at",4.60108960874141,4.22309906689755,4.50518352789912,4.98245932638575,4.45153516844702,4.87678102432685,4.86173394077629,4.69231715598101,5.14914441181558,5.21449126258183,5.00546493213744,5.00010501328923,4.59297119030931,4.57329722485899,4.83633714337859,4.51299816537204,4.50316172431104,5.33826714932521,4.90389884016762,5.06007813580176,5.17648519290759,5.14459241300124,5.14145380450228,5.00216027420206,4.69591903806963,4.80682181844764
"1439316_at",5.24401012306899,5.34880549941309,5.98432978994719,5.64067136849262,5.47478807559285,6.30306885833365,5.63012961591181,5.99280343393485,6.01483844990679,5.6131338707057,6.19820983997489,5.63548511280303,5.91452161792499,6.49502610407927,6.03326122898559,5.99417243123772,6.33198224047024,6.05586352562933,6.07805880621807,6.85629092510907,5.70925367805257,6.21973042644576,6.2737561846486,5.49849673828,5.41129562002257,5.57117059759425
"1449945_at",8.05408458145163,7.66126399105084,7.56356267563645,7.81986630023964,7.68681705656025,7.8947517909034,7.64706236751245,7.31328480577676,7.66386401806854,7.54359613718694,8.14522616624574,8.01163518043565,8.13390968735073,7.75621460644442,8.29933739739436,7.81760751155005,7.73173738029279,8.54382162282145,8.80927640252916,9.26646440522534,6.83943785992245,6.77859173549504,6.49258667306109,7.54802832026297,7.82934549721318,7.67950850393131
"1439539_at",6.04822572823839,6.37200144090632,6.01239506670568,7.03490736142642,6.76106771687287,6.20789737480122,6.75576249304674,6.44489927464237,7.239478711695,6.54951505473148,7.01266491204852,6.56987417835149,6.47273934101537,6.69106422918047,6.5929215592805,6.52416663945782,6.34942784581087,6.6526110105107,6.66884298999284,6.91092072285485,6.34538417142284,5.98954030646468,6.08701955017257,6.90704096291242,6.96710103544107,6.89694228154677
"1422903_at",7.40528482885416,7.59262519759594,7.83876064988066,6.96850501859539,7.38846592413197,7.88736031498819,7.6531855259408,7.98834210912147,9.30568122950589,9.0392555828686,8.59340421625036,7.33415670664216,6.88656600026964,6.97222244734794,7.23121133463548,7.82640071372432,6.90672616563903,6.5029509222344,7.10687377418168,6.34276792016994,7.73501445111152,8.36200607868416,7.60491135322076,7.90964098513974,7.4104055191039,7.66603167151059
"1452406_x_at",8.83224459901893,8.22921735872855,8.4198800149604,8.5154294391769,8.28586654145913,8.43150374603038,8.59256862961692,8.4483382541444,8.7125133869129,9.13234124742063,9.35025047658428,8.2335083329865,7.99922029901998,8.48690641873253,7.5031260948343,8.37493328467639,8.27284805640035,8.04956684995759,9.10274944386822,8.22309205448494,8.10150759182668,8.50248404649734,8.8992770748802,8.68380735423997,8.14022038879892,9.17135938053659
"1423547_at",7.48688051893678,8.17197598987759,7.58106535638965,7.36691817868312,7.59849737959929,8.05539809119392,8.14935262253471,8.42409372079923,10.3988775856938,8.98318505040586,9.77690097386051,7.75794051211831,7.96734483374376,7.75381038569567,7.71543230020882,8.74978364975787,7.04910481131236,7.0793704106815,8.69387003272385,7.15830178607845,7.82783609197194,8.97876830126502,8.22419989608017,8.39156455508202,7.7973864474133,8.10110577846345
"1436996_x_at",8.57310575412722,9.28135364304705,8.84884595526423,8.20076947926944,8.39873978047637,9.04147277311223,9.29016010750578,9.41137213711037,11.7225099558582,10.3144412959357,11.1965080846939,8.70853989197899,8.82381421965406,8.91769974556979,8.83468178287366,9.76768602824239,7.88441644780643,8.35065022782154,10.0419202340417,8.61396580707291,9.20043123967719,10.0091919239388,9.08275290423708,9.26105850952996,8.44129777062271,8.71090585334961
"1456700_x_at",7.79241754134556,7.72658168095418,7.67976474847601,7.68130839608821,7.33687549167609,8.03509453404639,8.0654922080704,8.25172878273012,8.65462185762065,7.83475713347866,8.37723384699447,7.53165337237766,7.57159125026879,7.66040645407913,7.73933243185123,7.76575174232808,7.32731949311788,7.25665875146495,7.60608025871327,7.34869066040249,8.08322053608295,8.27268859892197,8.2015390681237,7.71138150029761,7.41729732410073,7.87816952789906
"1439478_at",7.24216447937103,6.75688835696454,7.16847321985137,7.69477892845005,7.91286563957227,6.84205876725843,7.33901770435028,6.84860629996984,6.91464003919985,6.95777670988845,7.33217584482928,7.03634147545633,7.14517431585919,7.18280165914622,6.84872768489793,6.66588000777845,6.65540526816407,7.86479649922195,7.63659592253158,8.11123508324116,7.55478845111134,6.50717931630313,6.62308774425219,7.3562477293213,7.53958479010594,7.86611170465334
"1422925_s_at",5.4714456547301,5.31279360649342,5.62933349152418,5.9886486441941,5.84453646086965,4.87678102432685,5.79231311848745,5.13580338031283,5.67958335192383,5.64337103440911,5.87458525626485,5.99395691768179,5.52250268888468,5.34668631647788,5.43917013702813,5.31280550479511,5.1834950963119,10.6886545134214,9.77967680127856,10.6026328049671,5.77134033979402,5.4973716140495,5.40810363816918,5.62430688491004,6.3004750694966,6.77831878254209
"1422076_at",4.33691244722777,4.61472030081006,4.97504281190567,5.0599336437618,5.65700573532954,4.63318754415988,4.99059814406652,4.79146304631587,4.82174362612898,4.76242508791963,4.94078236712426,4.99532264066406,5.03842377077481,5.06845233448156,4.45764486249442,4.95678512865779,4.47607924939579,6.92921790303724,6.44475545852156,6.71265247582682,5.05602021018786,4.68171598936551,5.04185439409786,5.2831963595959,5.3848309861122,5.23153117132041
"1423389_at",6.86583495367698,6.86471491657135,6.60652602906359,6.35020642764059,6.35341632068908,6.35465858738288,6.69681054696942,7.26512709274115,6.34853528670128,6.13081669250258,6.53721114139677,6.26623294535504,6.20210919825328,7.04871698398999,6.8189900568205,6.55032664647431,6.61704205401051,6.14178424471518,6.47052267531895,6.64487351913553,6.12036280302296,6.9738154925961,6.05669396162781,6.40881704101839,6.26364756897562,6.81718609145527
"1418936_at",5.5491217650916,5.19667945235427,5.20096344456221,5.36332046433395,5.28669649728536,5.48740574341761,5.08658065941017,5.76589231511525,5.81811333573284,5.27201953195332,5.61233754843248,5.46024682565038,5.04229115031791,5.1318469639542,4.867873354186,4.98255925298881,4.81918725064205,7.54365907441204,7.36053031059261,7.24710046827649,5.21085531397529,4.73633301883571,5.20888045243442,4.96144254247003,5.45992953777974,5.47777078217967
"1448916_at",7.82417801247905,8.03902787256708,8.13632778725383,8.63812746802208,8.43287005618821,8.56887871636348,8.15820673267209,8.4907578786547,9.17288904781877,9.54812823990915,9.42741489649877,8.73361981140665,8.73382861327846,8.43762595935159,8.44863565672457,8.35274176417842,8.12777822988482,8.87998042389533,8.90324138031356,8.87573719416266,8.63169694830761,8.89206310280302,8.46203746868948,8.29893661292297,8.17263379716594,8.31531040762732
"1416518_at",5.19733303427701,5.19968990568618,4.95949448606467,5.42333882267588,5.38719663561405,5.35057879446086,5.13466200412522,5.1623219927743,4.77975837818614,4.5762940601353,5.13194900809425,5.51741407840836,5.5537404805372,5.41264745201586,5.66575781235546,4.92619393085665,5.50057971632548,5.21185243205747,4.84112122323908,4.74533423394478,5.29784105287326,5.09406394089431,4.82324507122424,5.13420953147709,5.69630218120585,5.5389708124636
"1454880_s_at",6.66720956991613,6.39357800641658,5.97503921090084,6.23038606273344,6.04611197568655,7.56478442958205,5.13563116774775,6.29944725896335,6.08062618109021,5.29262806774084,6.73780193555926,6.20712479032527,6.30582050797426,6.33743998837005,6.33041045932602,5.5532400954057,6.23090359147731,6.43135107248634,6.95928272189083,7.11508803713894,6.08254384855355,6.58253667938322,6.01574141158025,6.48406330096999,6.16035657065601,6.68859844027097
"1456439_x_at",3.90956796360656,3.60724178491083,3.42527220729789,3.10594466504499,4.32055517501739,4.18832251458687,3.66524436134855,3.91769581387685,4.25642070502381,3.68769032585494,3.9310444453059,3.4262320581703,3.59844889540446,3.56058415785449,3.55156899482253,3.84123207554533,4.17733642666751,2.98733228242751,3.2094116545571,3.33453498267033,3.48828892763661,3.69417012827381,3.66747623222248,4.11373217413978,3.4871506297527,3.48410861088413
"1428667_at",7.08581806713002,6.96520142731622,7.0817361588811,7.20243809334727,6.67703804173779,6.84978827226891,7.13761115383318,6.58985699090525,7.24418305845031,7.22875563126783,7.39063100773737,7.36649115509586,7.30684879684209,7.34643808934475,6.81884053843381,7.01742096549641,6.17826631943043,7.77140703255852,7.78892784522601,7.65708399312836,7.07697284642175,6.54619664186519,6.79423450136075,7.02035837205305,7.05096693347271,7.29505283475359
"1449498_at",4.63540677943826,5.47946634607364,5.01992630640957,4.68024546349639,4.79782930330424,5.11465246287861,5.22868062101117,5.3513814473719,7.77860172740289,7.43562298448134,6.84341016155901,6.04208611684731,5.43349954716741,5.47026354735476,5.42103795660115,5.08856494713087,4.65685208357097,7.13494512937502,9.31333634233467,6.69117856181635,5.04241432483934,6.32331912348176,5.54822712011226,5.40117325283327,4.93199175939439,4.96123066808451
"1438602_s_at",8.60683960612428,8.5893276413041,8.60354736737879,8.56477764741125,8.64391510538398,8.56265456376294,8.22667435476155,8.6135624057536,8.57468121763802,8.2080650452227,8.58723748294706,7.90061072199686,8.05493261943611,8.03212990131491,8.41328569667844,8.22407993823296,7.74832047316454,7.71380807797972,8.21055377699557,7.9943479969968,8.79645609431702,8.40580995700027,8.41504808405731,8.55431134141464,8.52082589933248,8.68361070384353
"1453678_at",4.25623563488067,3.63215879331942,4.00393421386459,4.42707933944496,3.38818665679877,3.73882839794184,5.36637031859298,4.04296154623636,5.37471541167785,4.56771774762479,4.45091352332903,4.26104047394663,4.42322895717437,3.62932785076208,3.66498164599462,4.32976458967587,3.83663503946864,4.27668957792371,4.09675068381637,3.86323980452244,3.42298269078458,3.48484893484376,3.63024429670123,3.90429528784332,4.50398256108314,3.86102159521824
"1425803_a_at",5.24101705285467,5.4368429650254,5.10096376482121,5.71599323446713,4.92881081311829,5.7181716347124,5.39619450339871,5.57053102659509,5.5044294976651,4.9121846126874,5.43272620884155,5.03599604603126,5.09247741089531,4.3434213801528,5.24293653117246,5.61311325204531,5.29813184512596,5.36862103830899,5.34033538285917,4.89230259860984,5.40212966934437,5.91931752783938,5.7003338889538,5.63785159604932,5.34190850268761,5.39162851988516
"1416880_at",8.55082850756605,8.73065293532962,8.47673768990241,9.32400275509405,8.77556539258005,9.12632558069333,8.77908494911732,8.88312790887378,9.49969086231319,9.51921947497724,9.48931839439117,8.90646920708677,8.7209008074733,8.68100994032665,8.76873246763098,8.88178916038236,8.63171107764228,9.2253833087529,9.31705572960976,9.41333786816867,8.69015495134362,8.85202122231922,9.23793586810673,9.12222981212147,8.86417625638351,8.7744391283001
"1436708_x_at",5.35077071685883,5.08345953829079,5.19944534723361,5.61117977230887,5.30664772623512,5.53428279913831,5.88281510201891,5.75941350821633,6.34251719312672,6.08419869603136,6.02871920392427,5.91325519931257,5.87420151309729,5.30888881330923,5.12427124596004,5.84683828089326,5.22283794681954,4.18068111198094,4.68491800620554,4.14072741333334,5.44584084580143,5.44478971311692,5.71743456220582,5.1954936420653,5.31787729183259,6.11710105323311
"1436808_x_at",5.08890841205253,5.08266805556783,5.84222155102304,5.32810879978879,5.51892200195792,5.07432000059386,5.29116849423145,5.60589659370498,6.76531551597292,6.62468985429268,5.90407018245068,5.72657881596476,5.48032588247922,5.37682706774286,4.98842079140578,5.65714893350964,5.18716539183002,4.79786705501168,4.66796050769978,4.5626984142455,5.06503901386384,5.15612685510946,5.65929900087756,5.81863030267621,5.55807826187543,5.90044406648615
"1416251_at",5.21129588635953,5.0495683302324,5.29900258586176,4.90827809833107,5.84068924465086,5.07285627192181,5.47580121546829,5.54381990324104,7.41931516974957,6.90951530101925,6.68482818645734,5.20563902371925,5.5306880638168,5.57703463520683,5.26981783691614,6.01629871081783,5.40743882320558,5.63141393303505,6.32275192486901,5.50162301952021,5.23347409797579,5.68569345611199,6.11486118502044,5.21200667497689,5.3318104827302,5.77052427737284
"1434443_at",4.67556055529283,5.02659892059068,4.64968300718175,5.22407258971329,5.22637762392913,4.55315108535909,4.93812164103374,4.97697561637329,5.04208467026501,4.71615780627481,5.06742263299204,4.6858389322212,4.92023427519985,4.82810510094867,4.73047299562155,5.17122309754116,5.17674495225972,4.30499166464024,4.96797267152895,4.60121491242855,5.05552692000786,5.26433652226008,5.00262459737827,5.19046617993186,5.07700889329359,5.24435782430924
"1452233_at",4.23147800219901,3.42242370864402,3.80495828219559,4.26970627512305,4.33034976683326,4.21207347772628,4.50636587269152,3.99338082870676,5.28572751483765,4.69218563097709,5.01187648960783,4.2647248657876,4.02704912717808,4.07958880871377,4.41735889684621,4.56064358615223,3.93335005917323,3.92343489217294,4.46736292911773,4.14758052227627,4.23658830595453,4.45379549063974,4.78973749543268,4.58999366824836,4.35982012985863,3.98188852172835
"1418760_at",9.94802856913176,9.61840482766266,10.0100642504017,7.2371368479263,7.11330022747591,8.82021131006919,8.62748574549842,9.79190054750431,6.97562044083663,6.48334564371004,7.2220800141742,8.35776610218346,8.94980439118014,9.12154084135038,8.83176684310768,8.74339271724644,8.73147994872149,7.20383885959273,8.25714519697343,7.93331063953378,10.143569317114,10.8938564271256,9.9956113446153,9.24287788493539,8.94657678196144,9.36608765965481
"1427185_at",7.51799533413909,7.60105961634554,7.30023725857495,7.84250928021413,7.46540406537236,8.07843609002285,7.81912865177293,8.02596942810667,8.08946666363659,7.69134290081966,8.0244784678004,7.58413069812955,7.31966518803708,7.70774855277827,7.515224629989,7.41478635276846,7.23792001052188,8.2029471700779,8.29106389574209,8.13887809300675,7.76199869606855,8.04857383926075,7.71187166746433,7.55547769779133,7.24533320236684,7.75242999454211
"1452183_a_at",5.55772647689222,5.53677564207155,5.8567015924337,5.51984609496119,5.51135555312089,5.31196353245892,5.12949370664471,5.28535670017653,5.18091750000242,5.50324298925523,5.35942896886091,6.02883478734502,5.85853022014412,5.8973485103618,5.62313939910755,5.63780013695268,5.74770014675382,5.93998515057872,5.20242647867926,5.64481962162601,5.3814059467675,5.18447086835377,5.62214666542122,6.0746328957144,6.0313748845189,6.03247161697665
"1423294_at",4.88001461800631,4.77501445027916,4.74144931498017,4.8599755236246,5.22248048395498,4.49113631909158,4.86173394077629,4.81002610844575,4.78304490242201,4.43059612720412,5.11096491795137,4.89856828230292,4.54610028595116,5.0657217868036,4.50921718942527,4.97589601457198,4.65705431873404,4.25318592191655,4.08100442696827,4.40623986600827,4.91636840562303,4.8128029967829,5.33164849836713,5.27734030119532,4.85431897468443,5.0799138388128
"1419122_at",5.74107676818023,6.16675066140403,6.00294631786169,5.65043886687878,5.91641946505129,5.95436143919642,5.93507871612319,5.84635614433901,5.39646237994763,6.07053182415889,5.60284745284465,5.87481340875231,6.05885170476034,5.34658757020797,5.89315535827359,6.16928972594538,6.13778135926423,5.36136684995463,6.20615324947313,5.41536268804468,6.26195895623231,6.23343744165799,5.92590077919898,5.72086417762819,5.52966563987062,5.44539830203165
"1438239_at",3.71733536152884,3.61679303014633,4.08716105967556,3.96497489707165,4.32475946672238,3.65299359854199,4.02947017325608,4.75047446008725,3.95286565075073,3.80371150044834,4.54704175534063,4.07481205238289,4.70912258830282,4.53189204643166,4.30047460760833,4.39344619778569,3.97217537690002,3.75648290881671,3.3413920301529,3.86323980452244,3.96626378744198,4.39741780131636,3.79682945237203,4.18496005057379,3.89984808926231,4.39518255754407
"1418652_at",7.42754867251988,7.20460326348038,7.58520663849387,6.83542770400783,7.24572711829516,7.85844605362617,7.61801996293565,7.89122097621595,9.84905224237826,7.99668298763697,7.50800136270307,8.1862586525518,6.92841454899592,6.6162571153672,7.13248272094738,7.21067615081783,7.48938471521169,5.44841928702358,6.22103534555272,5.60599283883338,7.85529005809386,8.33476277615253,8.83034099190904,7.57518451890774,7.29857031621252,7.34375476466461
"1449233_at",4.57785336778215,5.30563368879712,5.60443118943025,4.6315423397873,5.08071799608385,3.99689031349724,4.91509150480015,4.65198678772387,4.32218494630483,5.0032042589335,4.76237302754307,4.38310786538761,3.87348526298802,4.72148864152916,4.98951971701477,4.41829996619139,4.95182484884561,4.5727897468935,4.53276776339624,4.66813059928639,4.95594865177812,5.01269097899869,4.75057250020665,4.26859617270752,4.33426664089288,4.18638152108374
"1455214_at",6.49661386484586,6.1836522389274,6.24007468778292,6.22981137255945,6.32494433289631,6.52489644318786,5.97999066667559,6.47140165897412,6.47405222726975,6.36914965987383,6.62760194509557,6.05519657252609,6.03267196904871,6.03136210964187,6.46188682642319,6.31654016773865,5.75456168333065,5.97613037440039,5.94005461541461,5.34559287090436,6.6525395250376,6.65860587415075,6.66933686102117,6.06041917937945,5.6358654404207,6.20356362254144
"1426817_at",3.80868846317026,3.97965882062749,3.92792151875575,3.74397465915121,4.46619422191942,3.99127667693902,4.00070395058225,3.9576359848715,6.02936547451809,5.72036113605297,5.38740913380283,3.93975101378794,3.81236183784202,3.58481946209073,3.85615281753853,4.09534608960902,3.71965562077011,3.60741751986559,3.38140565592821,3.71351199045638,4.41487508641326,3.92921570408214,4.33033674443009,4.26917321942285,3.92195627313748,3.99787430063993
"1418300_a_at",11.0094367402358,10.3788286469069,10.522852451119,10.0548484236015,10.1744056029866,10.265215373922,10.0843425057677,10.1968858227911,10.7640006217902,11.068439756723,10.8033002500738,10.3285822748237,10.5536073801436,9.82763576915575,10.4433654860147,9.78268984322044,9.20785695673596,11.7706364472215,11.52425727121,11.9515780101681,10.2457265730591,10.7898964773168,10.4953737310356,10.1744499167059,10.7555929847589,10.4473106613007
"1420870_at",7.19340461161539,7.25327578289626,6.91422277760862,7.4756711801355,6.97058541440369,7.56753378483861,7.09815087283105,7.1928227790585,7.66616382637687,7.41015593652272,7.62142056130361,7.41371034272078,6.89793416431133,7.29077475316185,7.1861941933308,7.04625669519266,6.87603561475351,7.46446096851799,7.29113544928963,7.34003979435648,7.68458601109754,7.48605741713733,7.47333001604877,7.10735197666512,6.94886315216152,6.97625232787701
"1435415_x_at",5.58795948628353,5.71296470432066,5.84333753849742,5.22369859512721,5.46076904934506,5.55697369713142,5.88815164575735,5.96011346215162,6.2135658980103,5.22133739479226,6.19975254761586,5.77506413427971,5.33794830992852,5.79756460458592,5.86869886693411,5.63515296658662,5.40084812273919,5.1217107301765,5.779161057268,5.30202782624644,5.49652112794406,5.98731558789987,5.8801749287389,5.27798400340139,5.26461180120759,5.39719733911624
"1455961_at",8.30666412966421,8.00055621959879,8.45952282060145,8.43520925845608,8.59220568839436,8.09886031376146,8.2061227943222,8.13544109831308,8.71618676701223,7.87041608696936,8.8223959114293,8.50675825407858,8.27429929933849,8.27218206577668,8.50621493335599,7.82600959130064,7.85753792747626,7.89898433762726,7.03859675584976,7.22009261747849,8.21528610031348,7.63722354237028,7.51686255287536,8.171226340569,7.76902785837289,8.37623986055886
"1440920_at",6.09589899815313,5.9021005528914,6.12553984051128,5.98638350275914,6.31972132335717,6.06034709619175,6.60954647980216,6.93779481012002,6.78521671826691,6.66933321558599,6.77971251800061,6.13279134546518,6.1759982485531,6.25446307124801,6.41494763491253,6.67788762453217,6.18843940339134,6.79193575013987,6.64299468098979,6.08774385652532,6.41214868168804,6.52302314616918,6.64899029267957,6.056213011403,5.93682821057554,5.89109394835561
"1430307_a_at",12.530173869017,12.3518990416573,12.4608883145801,10.2587601484216,10.5574469477692,10.4455948666975,11.3485324734733,11.6610608451608,9.15041902518672,8.69959735965018,9.25947891398111,10.4373197955894,10.3307961944449,10.6681796467146,10.0181755154211,11.0335663233941,9.60114583433159,8.89782541417151,10.0092669023216,9.60770217805438,12.4031260238272,12.8818125076014,10.4295184085658,10.2641528046318,9.72266997914177,10.1172883064221
"1451056_at",7.83519266368869,8.16681914963866,8.30047880864217,8.40128831537657,8.54802355958164,8.13345181569422,7.92463223373696,8.5341811735563,8.47373039456743,8.32618874589471,8.18937498172233,8.21584941096092,8.66381767567109,8.03197951825172,8.11832349699031,8.55894814051669,8.15606305564985,7.88306058399353,8.40915001322779,8.13578762455631,8.53503993996621,8.80519769432176,8.68322166138038,8.37724012040015,7.98997162263012,7.93816149800455
"1418664_at",7.29257243668892,7.53761122414782,6.8401163860779,8.04209619143959,7.29465637841102,7.86290515057152,7.75947777535385,7.63481863917105,7.54419083037087,7.78248511361942,7.36567227350107,7.6985601646962,7.25589149059019,7.03759099765496,7.52887362736245,7.31668084583404,7.15805795121844,7.56632842608342,7.94838897082153,7.93930147284064,7.84292481506344,7.85690135998975,7.55506650175772,7.49433773061501,7.09090913200662,7.64994287371228
"1427076_at",9.30807772732043,9.57575130310391,9.43899758199126,8.97507658260137,9.18085418942959,9.29061512506496,9.44856741006479,9.99018553776606,10.3013937714777,10.3003960372603,9.52428830018449,9.16571305642519,8.75149272405067,8.24628930253612,9.04198474223542,9.91020138975439,9.06265820389547,7.80682042090564,8.82274171125908,8.20631624742567,9.69188755599861,10.2624155204733,9.93225674853942,9.59725980677973,8.94508734885667,8.90472244575821
"1421461_at",4.56694910953632,4.24211113130855,4.39439858462016,4.04602801008121,4.68095187234933,3.94082930337073,3.88180416659938,3.68060934734076,3.46080349389168,3.7699923728672,3.79680937659851,4.03920135427718,4.34711844593649,4.36996623481099,4.50609965810964,4.10627368698343,4.46901004487187,4.84186822618913,3.99683576592596,4.46938320054939,3.86928305967315,3.74991814190018,3.41473693249823,4.33409320892186,4.59089377893083,3.73420054180033
"1450919_at",7.80534630562867,7.92977814076251,7.68705181640604,8.37718621286274,8.53375135020068,8.0687570083776,8.08031251414419,8.10318695265113,9.0827368596418,8.62869287885389,9.14942523673207,8.2176188184704,8.27265406572888,8.19168129695593,8.10523546365638,8.15018558924876,7.81278440867357,8.11974837464807,8.68567348220413,8.36004706988175,8.0176462384387,7.80962829234507,8.02885677946955,8.60439579254867,8.543297821588,8.55093535857491
"1449590_a_at",3.94329378849644,4.08560311157983,4.20811464771195,4.33424124239544,4.06547383426793,3.95446672827756,4.12516558718484,4.36730807278902,4.17827342774863,4.15814555433524,3.73637969707058,3.94434418975547,3.86784792339988,3.78212065120556,4.27437019352361,4.1620496646846,3.70202913011869,3.58261835906123,3.74098342269391,3.68618353246564,4.42658923842608,3.83681277065289,3.58159509908527,4.21248475339612,4.38249964031417,3.75557839289662
"1452207_at",8.24697857428427,8.74529312842535,8.51211362635279,8.53621909238952,8.35929723642634,8.65903279118066,8.32548848670274,8.22573404926061,8.04464585903478,7.70887627634367,8.44688421038774,8.57654206217886,8.50453526093634,8.42487673655988,8.63591300737745,8.30287754627106,8.97143016152192,7.49089247464479,7.43085391343897,7.20641670693378,8.37395755779903,8.84989458986448,7.94979521416278,8.25958898613695,8.02360543087095,8.46947929202536
"1424166_at",5.88724168960267,6.23538616781626,5.62936096850533,6.76171033695994,5.72907981040973,6.39210160326183,6.41151798902019,6.35001918003885,6.69201692147901,6.44373965033359,6.77232256655719,6.56620529263778,5.73652308593249,6.2616641220227,5.84523712634786,6.02678172562865,5.51017395495908,6.53290894006719,6.61361800196761,6.38828034540427,6.40325639203424,6.40658555040049,6.6810475790324,6.58480545572418,6.29723811498269,6.54503565114024
"1459601_at",2.85753382590738,3.42832444428446,3.03839405603159,3.38289598970669,2.28175230573589,3.4535696084723,3.50359529915828,2.61241618768325,2.67328206725114,3.80331605643923,3.84852697244877,3.09670396091277,2.84710998502245,2.8283187729143,2.66008523235613,3.15514309838126,3.40838047053089,4.86542153365986,3.56943967006199,3.79221644163867,2.91159614356999,3.12906866816311,3.20208461967281,3.11911137584144,2.38438722800416,2.73750734408264
"1452262_at",7.02807482414561,6.89261799693525,6.66447868534678,7.57474938396491,7.59706715570187,7.40458374842415,7.09996960008749,7.13416633616661,7.32274362565852,6.82169191561357,7.51420709982234,7.38828918481892,6.98504974960347,6.96220226250794,6.82004302414695,6.59509133062946,6.41357378528734,7.89356899433075,7.89519974407588,7.98472453317673,7.32916878992698,7.24665783354918,7.62135688738424,7.57247242222562,6.9567954689224,7.47987192005559
"1422557_s_at",8.10134985486862,7.09080540268496,7.70523044315545,7.64501271220715,7.95282528505365,7.67555116339078,9.53660709464786,7.80329942987131,8.95511448598812,11.7821303072392,7.81424896290386,7.98873593053366,8.51952498570897,7.46165400518515,7.869881163754,9.14399239611088,7.66502048731648,13.0987485087573,11.8846093246642,12.3625012586211,8.07547773300669,8.13085584064939,9.01005185989158,7.70167388101152,8.37309768270362,7.2349600050297
"1428942_at",7.80978947788245,6.8129412711288,7.13984365198766,7.2724986226528,7.56648924971155,6.82450220915304,8.77734419011659,7.29547345722914,8.5699772952063,12.3149813922528,7.39063100773737,7.29935573309039,7.73140286872447,6.23664489894885,7.14856152911432,8.3459630677301,7.10078064768552,12.9242941089147,10.8563524809719,11.8953751445085,7.03453257150785,7.60045534684395,8.05225250030411,6.91966038967128,7.64465973577944,6.54075175665078
"1449115_at",3.44357025607157,3.80333116793195,3.45881922886171,4.17107173200841,4.05266025276421,3.62748443907415,4.08426387490198,4.19240758223065,4.07757276118468,3.91547407127208,3.56900072004626,3.99451446398834,3.33784940943969,3.34408196161404,3.74881969305928,3.88987358058583,3.74711887788184,3.42859763011045,3.83865695472545,3.4903222217611,4.39742823378483,4.32343019019134,4.53087365245303,4.05067486228337,4.17511827924942,3.81854512352287
"1419254_at",4.45071208020182,4.07674823012439,4.37685409212378,3.49699881432713,3.18629932725774,3.7589458463697,3.60806765072789,4.11277379782564,4.14898168308668,4.30824213799526,3.67089219478403,3.52483650448348,3.47954625093849,3.37635452719871,3.63978335113282,4.35284636880491,4.00652188198669,3.07729396610441,3.17394075376013,3.33131205377345,4.05363357403777,5.53335028363936,4.76277413366657,3.60340899615262,3.24760642934009,3.53897408564251
"1434087_at",6.69218095399209,6.40015500451308,7.22189811859115,7.27682242855685,7.39201391204168,6.54633672166242,6.60780608248879,7.10709911699378,7.03401464782733,7.32691240665355,7.31856081696178,6.48809588812632,6.59773733966608,6.41737071616189,6.02284235895523,6.78483468013228,6.72277859249789,5.69819798844886,4.93582260238446,4.52701083394792,7.42011162267829,7.87367368256344,7.81208915604428,6.95224119881329,6.10648286691164,6.76743231312765
"1434278_at",5.0678331230669,4.91993131298633,4.94156195980219,5.58254692186836,4.46890392866747,5.22107888325075,4.81721944872062,5.02923024935881,5.96658061078037,5.50555633394277,5.89138130132423,5.50644978128601,4.97770825812011,4.65829567986106,4.12610199698724,4.93255512570211,4.54251680638856,5.39037615466983,5.52016301902639,5.07949870710728,5.69613492109961,5.85547996413305,5.49126594673719,5.11955285568525,4.71328480838926,4.9202098826031
"1450352_at",5.57686112820389,5.52245864224099,5.15687981941904,6.23119616074618,6.61783189932033,5.04012231216971,5.9294464479643,6.01671080332683,5.8615330385254,5.49930240636516,5.72646644005503,4.95843642576836,5.59619244807099,5.38987385055985,5.8497034574062,5.02458113292541,5.80037155570462,4.83437729275223,4.78380937085399,4.59455389342524,5.85405105207748,5.20667807255414,5.16715180307732,6.0826367253847,6.07877032027185,5.95440221249216
"1427249_x_at",5.15467815449852,5.02300347163115,4.86186829819833,5.31473247253198,4.68477625907732,5.40833908676832,5.16880138239594,4.92922184872522,4.09452854983985,3.1810403179812,4.16885144682459,5.07491875701104,5.58305921190028,5.5370839920152,5.14502805821639,4.70741955556809,4.9790775436488,2.69940897315499,2.59448814033646,3.07815653671813,4.6118723780183,4.83622273799005,3.98792285723891,4.69507525142304,4.51212160050876,5.0142459302244
